Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category,DBSCAN_Cluster
ACC00909,Gandhinagar,Kalol PS,2023-03-18 13:52:00,21.724875,69.615451,NH-53,State Highway,Minor,4,0,0,2,0,0,0,0,0,1,Single Vehicle,Straight Road,Clear,Daylight,Poor,No Seatbelt,2023-03-18,2023,3,13,Saturday,Mar,1,0,3,Afternoon,-1
ACC00910,Bharuch,Amod PS,2021-02-21 02:50:00,22.155884,71.044359,SH-14,District Road,Grievous,1,0,3,2,0,2,2,0,0,1,Head-On,Unknown,Unknown,Night - No Street Light,Moderate,Unknown,2021-02-21,2021,2,2,Sunday,Feb,2,0,10,Night,32
ACC00911,Bharuch,Ankleshwar PS,2024-09-29 22:04:00,20.891755,71.93575,NH-48,State Highway,Fatal,4,2,1,0,0,1,2,0,1,0,Pedestrian Hit,Pothole Area,Hazy,Dawn/Dusk,Unknown,Unknown,2024-09-29,2024,9,22,Sunday,Sep,3,2,5,Night,-1
ACC00912,Anand,Petlad PS,2024-02-14 23:18:00,24.277148,69.035171,Bypass Road,District Road,Minor,2,0,0,2,0,0,1,0,0,0,Side Impact,Bridge,Cloudy,Night - No Street Light,Moderate,Wrong Side Driving,2024-02-14,2024,2,23,Wednesday,Feb,1,0,3,Night,61
ACC00913,Rajkot,Bhaktinagar PS,2024-10-03 18:38:00,22.714928,71.946441,NH-8,District Road,Minor,2,0,0,1,0,0,0,0,0,1,Head-On,Flyover,Foggy,Night - Street Light On,Unknown,Unknown,2024-10-03,2024,10,18,Thursday,Oct,1,0,2,Evening,27
ACC00914,Surat,Piplod PS,2023-08-02 17:54:00,20.509505,69.097658,City Road,National Highway,Damage Only,1,0,0,0,0,0,0,0,0,0,Single Vehicle,Unknown,Unknown,Night - No Street Light,Good,Unknown,2023-08-02,2023,8,17,Wednesday,Aug,0,0,0,Afternoon,-1
ACC00915,Rajkot,Kalavad Road PS,2024-11-02 22:48:00,22.459594,74.356223,Industrial Road,Urban Road,Grievous,3,0,3,2,0,0,0,0,1,1,Hit & Run,Straight Road,Clear,Dawn/Dusk,Good,Unknown,2024-11-02,2024,11,22,Saturday,Nov,2,0,7,Night,-1
ACC00916,Gandhinagar,Dehgam PS,2021-10-11 05:48:00,24.455294,71.388262,Expressway,Rural Road,Minor,2,0,0,1,0,0,0,0,0,1,Rear-End,Bridge,Hazy,Night - No Street Light,Unknown,Over Speeding,2021-10-11,2021,10,5,Monday,Oct,1,0,2,Night,-1
ACC00917,Junagadh,Junagadh City PS,2023-05-08 15:20:00,20.531007,73.405348,Ring Road,District Road,Minor,4,0,0,3,0,0,2,0,0,1,Rollover,Speed Breaker,Cloudy,Daylight,Good,Signal Jumping,2023-05-08,2023,5,15,Monday,May,1,0,6,Afternoon,13
ACC00918,Vadodara,Gotri PS,2024-10-05 13:35:00,20.79201,70.570259,City Road,Urban Road,Minor,3,0,0,1,0,0,0,0,0,0,Pedestrian Hit,Pothole Area,Clear,Night - No Street Light,Good,Unknown,2024-10-05,2024,10,13,Saturday,Oct,1,0,1,Afternoon,39
ACC00919,Gandhinagar,Sector 21 PS,2024-04-04 13:07:00,20.302497,72.146659,NH-53,National Highway,Grievous,3,0,2,0,0,2,2,0,0,1,Hit & Run,Flyover,Unknown,Night - Street Light On,Poor,No Seatbelt,2024-04-04,2024,4,13,Thursday,Apr,2,0,7,Afternoon,10
ACC00920,Gandhinagar,Sector 21 PS,2024-05-23 13:44:00,23.941398,71.54483,Expressway,Rural Road,Grievous,3,0,1,0,0,0,1,0,1,0,Side Impact,Bridge,Clear,Night - No Street Light,Unknown,Unknown,2024-05-23,2024,5,13,Thursday,May,2,0,3,Afternoon,7
ACC00921,Ahmedabad,Bodakdev PS,2021-10-19 05:59:00,23.596226,70.661775,Airport Road,State Highway,Minor,4,0,0,3,0,0,2,0,0,0,Rollover,Speed Breaker,Hazy,Night - Street Light On,Poor,Unknown,2021-10-19,2021,10,5,Tuesday,Oct,1,0,5,Night,9
ACC00922,Bhavnagar,Bhavnagar City PS,2023-06-12 04:16:00,20.796158,71.421419,Industrial Road,State Highway,Minor,1,0,0,1,0,0,0,0,0,0,Rollover,Straight Road,Hazy,Daylight,Good,Mobile Phone Use,2023-06-12,2023,6,4,Monday,Jun,1,0,1,Night,0
ACC00923,Bharuch,Amod PS,2024-08-03 05:52:00,23.38778,69.444066,Expressway,Rural Road,Grievous,3,0,3,2,0,1,0,0,0,1,Hit & Run,Junction/Intersection,Rainy,Night - Street Light On,Good,Mobile Phone Use,2024-08-03,2024,8,5,Saturday,Aug,2,0,7,Night,50
ACC00924,Vadodara,Waghodiya PS,2022-07-25 09:31:00,20.673019,70.102667,NH-48,National Highway,Grievous,1,0,3,1,0,2,1,0,0,0,Pedestrian Hit,Junction/Intersection,Foggy,Daylight,Unknown,No Seatbelt,2022-07-25,2022,7,9,Monday,Jul,2,0,7,Morning,24
ACC00925,Gandhinagar,Dehgam PS,2024-01-08 18:48:00,20.292422,73.817585,NH-48,Urban Road,Minor,1,0,0,2,0,0,1,0,0,1,Pedestrian Hit,Flyover,Hazy,Night - Street Light On,Good,Mobile Phone Use,2024-01-08,2024,1,18,Monday,Jan,1,0,4,Evening,81
ACC00926,Junagadh,Junagadh City PS,2022-04-09 10:39:00,21.91479,69.769667,Ring Road,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Rollover,Speed Breaker,Rainy,Dawn/Dusk,Unknown,Mobile Phone Use,2022-04-09,2022,4,10,Saturday,Apr,0,0,0,Morning,1
ACC00927,Bhavnagar,Talaja PS,2024-11-11 02:20:00,21.301607,72.257412,NH-27,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Head-On,Pothole Area,Hazy,Night - Street Light On,Good,Unknown,2024-11-11,2024,11,2,Monday,Nov,0,0,0,Night,-1
ACC00928,Bharuch,Ankleshwar PS,2024-11-28 12:56:00,21.715801,68.59522,City Road,Rural Road,Grievous,3,0,2,0,0,2,2,0,0,0,Single Vehicle,Flyover,Hazy,Dawn/Dusk,Moderate,No Seatbelt,2024-11-28,2024,11,12,Thursday,Nov,2,0,6,Afternoon,55
ACC00930,Anand,Borsad PS,2024-10-29 08:50:00,24.063196,70.817442,Ring Road,Urban Road,Minor,3,0,0,2,0,0,1,0,0,1,Head-On,Bridge,Foggy,Night - Street Light On,Good,Mobile Phone Use,2024-10-29,2024,10,8,Tuesday,Oct,1,0,4,Morning,23
ACC00931,Mehsana,Visnagar PS,2024-01-06 00:36:00,24.48376,74.177974,SH-6,Urban Road,Minor,3,0,0,2,0,0,1,0,0,1,Pedestrian Hit,Speed Breaker,Clear,Dawn/Dusk,Moderate,Wrong Side Driving,2024-01-06,2024,1,0,Saturday,Jan,1,0,4,Night,42
ACC00932,Vadodara,Fatehgunj PS,2023-05-08 10:44:00,20.598634,71.902998,SH-20,National Highway,Minor,1,0,0,1,0,0,0,0,0,1,Rear-End,Straight Road,Unknown,Dawn/Dusk,Moderate,Signal Jumping,2023-05-08,2023,5,10,Monday,May,1,0,2,Morning,10
ACC00933,Vadodara,Manjalpur PS,2023-05-27 15:44:00,21.528835,70.090833,NH-27,Rural Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Hit & Run,Unknown,Clear,Night - Street Light On,Poor,Drunk Driving,2023-05-27,2023,5,15,Saturday,May,0,0,0,Afternoon,60
ACC00934,Bharuch,Amod PS,2022-05-30 17:51:00,21.885927,72.891106,Airport Road,National Highway,Grievous,2,0,1,0,0,2,0,0,1,1,Head-On,Speed Breaker,Hazy,Dawn/Dusk,Unknown,Overloading,2022-05-30,2022,5,17,Monday,May,2,0,5,Afternoon,19
ACC00935,Surat,Varachha PS,2023-07-03 04:45:00,21.310362,73.215531,NH-27,National Highway,Minor,0,0,0,2,0,0,0,0,0,1,Rear-End,Curve,Clear,Night - Street Light On,Poor,Wrong Side Driving,2023-07-03,2023,7,4,Monday,Jul,1,0,3,Night,19
ACC00936,Bharuch,Amod PS,2023-03-02 17:03:00,21.71163,69.163463,SH-14,Urban Road,Grievous,3,0,1,1,0,2,0,0,1,1,Rollover,Curve,Clear,Night - Street Light On,Poor,Mobile Phone Use,2023-03-02,2023,3,17,Thursday,Mar,2,0,6,Afternoon,38
ACC00937,Gandhinagar,Mansa PS,2022-08-08 20:29:00,20.769953,73.644343,NH-27,District Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Unknown,Dawn/Dusk,Poor,Unknown,2022-08-08,2022,8,20,Monday,Aug,0,0,0,Evening,87
ACC00938,Bhavnagar,Bhavnagar City PS,2023-07-13 14:57:00,23.615123,69.94886,City Road,Urban Road,Minor,4,0,0,3,0,0,0,0,0,0,Single Vehicle,Bridge,Rainy,Daylight,Moderate,Unknown,2023-07-13,2023,7,14,Thursday,Jul,1,0,3,Afternoon,9
ACC00939,Mehsana,Visnagar PS,2021-01-26 20:34:00,23.995256,70.538257,SH-6,District Road,Minor,2,0,0,2,0,0,2,0,0,0,Pedestrian Hit,Unknown,Foggy,Night - Street Light On,Good,No Seatbelt,2021-01-26,2021,1,20,Tuesday,Jan,1,0,4,Evening,23
ACC00940,Gandhinagar,Dehgam PS,2022-04-15 10:54:00,21.505685,73.901245,Expressway,State Highway,Minor,4,0,0,3,0,0,1,0,0,0,Pedestrian Hit,Straight Road,Hazy,Daylight,Unknown,Overloading,2022-04-15,2022,4,10,Friday,Apr,1,0,4,Morning,71
ACC00941,Anand,Khambhat PS,2021-12-19 08:16:00,23.182119,69.749892,NH-48,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Flyover,Hazy,Night - No Street Light,Good,Overloading,2021-12-19,2021,12,8,Sunday,Dec,0,0,0,Morning,51
ACC00942,Mehsana,Patan PS,2021-08-08 00:41:00,23.575998,72.317964,SH-6,District Road,Minor,4,0,0,3,0,0,2,0,0,1,Single Vehicle,Curve,Hazy,Dawn/Dusk,Poor,Unknown,2021-08-08,2021,8,0,Sunday,Aug,1,0,6,Night,-1
ACC00943,Bhavnagar,Mahuva PS,2023-11-20 04:56:00,23.27676,74.357208,SH-20,National Highway,Minor,2,0,0,2,0,0,1,0,0,0,Hit & Run,Curve,Cloudy,Daylight,Poor,Overloading,2023-11-20,2023,11,4,Monday,Nov,1,0,3,Night,84
ACC00944,Surat,Udhna PS,2024-05-10 17:47:00,23.368174,68.932867,SH-6,National Highway,Grievous,2,0,3,0,0,0,0,0,1,0,Pedestrian Hit,Curve,Hazy,Dawn/Dusk,Moderate,Unknown,2024-05-10,2024,5,17,Friday,May,2,0,4,Afternoon,50
ACC00945,Surat,Adajan PS,2021-11-18 18:13:00,22.478573,68.411069,Industrial Road,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rollover,Curve,Rainy,Daylight,Good,Drunk Driving,2021-11-18,2021,11,18,Thursday,Nov,0,0,0,Evening,15
ACC00946,Vadodara,Fatehgunj PS,2021-12-26 00:01:00,22.501299,70.490235,NH-48,National Highway,Minor,1,0,0,3,0,0,0,0,0,1,Head-On,Pothole Area,Hazy,Dawn/Dusk,Unknown,Drunk Driving,2021-12-26,2021,12,0,Sunday,Dec,1,0,4,Night,-1
ACC00947,Rajkot,Kalavad Road PS,2023-02-25 02:18:00,23.432727,69.922987,SH-20,Urban Road,Grievous,4,0,3,2,0,0,0,0,1,1,Single Vehicle,Straight Road,Hazy,Daylight,Unknown,Mobile Phone Use,2023-02-25,2023,2,2,Saturday,Feb,2,0,7,Night,9
ACC00948,Anand,Petlad PS,2022-10-10 21:50:00,20.11679,74.365886,Bypass Road,District Road,Minor,4,0,0,2,0,0,0,0,0,1,Pedestrian Hit,Curve,Clear,Night - No Street Light,Poor,No Helmet,2022-10-10,2022,10,21,Monday,Oct,1,0,3,Evening,105
ACC00949,Surat,Udhna PS,2023-06-12 13:57:00,22.041576,68.182164,City Road,District Road,Grievous,1,0,3,1,0,0,1,0,1,1,Hit & Run,Junction/Intersection,Clear,Daylight,Moderate,Mobile Phone Use,2023-06-12,2023,6,13,Monday,Jun,2,0,7,Afternoon,25
ACC00951,Surat,Piplod PS,2022-04-25 17:27:00,22.492179,68.845374,Airport Road,District Road,Fatal,3,2,1,1,1,2,0,0,1,1,Single Vehicle,Bridge,Hazy,Daylight,Poor,Over Speeding,2022-04-25,2022,4,17,Monday,Apr,3,3,6,Afternoon,14
ACC00952,Surat,Piplod PS,2022-04-30 04:01:00,20.710425,72.913203,SH-20,Urban Road,Fatal,3,0,0,1,2,1,0,0,1,1,Hit & Run,Pothole Area,Hazy,Night - Street Light On,Unknown,Over Speeding,2022-04-30,2022,4,4,Saturday,Apr,3,2,4,Night,36
ACC00953,Junagadh,Veraval PS,2021-08-30 14:31:00,23.347905,68.969209,SH-14,Urban Road,Grievous,1,0,3,2,0,1,2,0,1,0,Hit & Run,Flyover,Clear,Daylight,Moderate,Mobile Phone Use,2021-08-30,2021,8,14,Monday,Aug,2,0,9,Afternoon,50
ACC00954,Gandhinagar,Sector 7 PS,2021-11-30 04:38:00,21.63763,70.930458,NH-8,Rural Road,Grievous,1,0,2,2,0,1,2,0,1,1,Single Vehicle,Junction/Intersection,Unknown,Night - No Street Light,Poor,Signal Jumping,2021-11-30,2021,11,4,Tuesday,Nov,2,0,9,Night,70
ACC00956,Vadodara,Waghodiya PS,2023-08-21 05:32:00,22.675954,72.643053,NH-8,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Side Impact,Unknown,Clear,Dawn/Dusk,Moderate,Signal Jumping,2023-08-21,2023,8,5,Monday,Aug,0,0,0,Night,92
ACC00957,Mehsana,Unjha PS,2021-07-04 04:26:00,24.431349,73.966763,NH-8,Rural Road,Grievous,1,0,1,0,0,1,2,0,0,0,Side Impact,Unknown,Clear,Daylight,Poor,Unknown,2021-07-04,2021,7,4,Sunday,Jul,2,0,4,Night,42
ACC00958,Mehsana,Mehsana City PS,2024-09-07 02:20:00,20.472006,72.78637,SH-6,State Highway,Minor,1,0,0,2,0,0,0,0,0,1,Pedestrian Hit,Bridge,Clear,Night - Street Light On,Moderate,Over Speeding,2024-09-07,2024,9,2,Saturday,Sep,1,0,3,Night,36
ACC00959,Bhavnagar,Talaja PS,2024-10-25 00:00:00,21.279558,74.324238,NH-27,Urban Road,Minor,2,0,0,3,0,0,2,0,0,1,Rollover,Junction/Intersection,Hazy,Night - No Street Light,Poor,Wrong Side Driving,2024-10-25,2024,10,0,Friday,Oct,1,0,6,Night,83
ACC00960,Anand,Petlad PS,2024-02-12 18:13:00,21.995775,69.719672,Bypass Road,State Highway,Minor,2,0,0,2,0,0,2,0,0,0,Pedestrian Hit,Flyover,Unknown,Daylight,Moderate,Overloading,2024-02-12,2024,2,18,Monday,Feb,1,0,4,Evening,1
ACC00961,Rajkot,Rajkot Central PS,2021-03-14 08:21:00,21.718257,71.947875,SH-6,Urban Road,Fatal,3,2,1,0,0,0,2,1,1,0,Single Vehicle,Bridge,Foggy,Night - Street Light On,Poor,Overloading,2021-03-14,2021,3,8,Sunday,Mar,3,3,4,Morning,34
ACC00962,Junagadh,Porbandar PS,2021-03-21 23:27:00,22.806116,72.621811,SH-14,District Road,Grievous,2,0,3,1,0,1,1,0,0,0,Side Impact,Speed Breaker,Rainy,Night - No Street Light,Moderate,No Helmet,2021-03-21,2021,3,23,Sunday,Mar,2,0,6,Night,-1
ACC00963,Bharuch,Jhagadia PS,2021-04-19 14:52:00,21.372821,70.368668,Industrial Road,Urban Road,Fatal,2,2,1,1,0,0,0,0,1,0,Side Impact,Junction/Intersection,Cloudy,Night - Street Light On,Moderate,Unknown,2021-04-19,2021,4,14,Monday,Apr,3,2,3,Afternoon,-1
ACC00964,Surat,Piplod PS,2021-07-28 07:06:00,24.685194,71.297315,Ring Road,District Road,Minor,0,0,0,3,0,0,1,0,0,0,Head-On,Pothole Area,Clear,Night - Street Light On,Poor,Mobile Phone Use,2021-07-28,2021,7,7,Wednesday,Jul,1,0,4,Morning,-1
ACC00965,Vadodara,Fatehgunj PS,2024-07-22 00:25:00,21.806366,73.250708,SH-14,District Road,Fatal,0,0,0,1,1,0,0,1,0,1,Single Vehicle,Pothole Area,Rainy,Daylight,Good,Unknown,2024-07-22,2024,7,0,Monday,Jul,3,2,2,Night,-1
ACC00966,Ahmedabad,Chandkheda PS,2021-08-16 10:13:00,24.380306,70.286254,NH-8,District Road,Minor,4,0,0,2,0,0,0,0,0,1,Single Vehicle,Speed Breaker,Foggy,Dawn/Dusk,Poor,Over Speeding,2021-08-16,2021,8,10,Monday,Aug,1,0,3,Morning,46
ACC00967,Ahmedabad,Bodakdev PS,2024-12-13 06:54:00,22.836818,70.329353,Expressway,District Road,Minor,1,0,0,2,0,0,1,0,0,0,Rollover,Pothole Area,Clear,Night - Street Light On,Good,Over Speeding,2024-12-13,2024,12,6,Friday,Dec,1,0,3,Morning,-1
ACC00968,Gandhinagar,Sector 21 PS,2022-02-21 22:57:00,20.113819,74.007432,SH-6,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Unknown,Hazy,Night - No Street Light,Good,Drunk Driving,2022-02-21,2022,2,22,Monday,Feb,0,0,0,Night,81
ACC00969,Bhavnagar,Bhavnagar City PS,2022-03-30 20:21:00,22.936358,71.536293,SH-20,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Junction/Intersection,Unknown,Night - No Street Light,Moderate,Over Speeding,2022-03-30,2022,3,20,Wednesday,Mar,0,0,0,Evening,3
ACC00970,Anand,Anand City PS,2021-03-10 01:26:00,22.719215,72.15799,Ring Road,District Road,Fatal,4,2,0,1,1,0,2,1,1,1,Rollover,Flyover,Hazy,Daylight,Good,Unknown,2021-03-10,2021,3,1,Wednesday,Mar,3,4,5,Night,27
ACC00971,Vadodara,Fatehgunj PS,2024-09-18 06:36:00,21.511081,74.315268,SH-41,National Highway,Grievous,2,0,2,1,0,0,0,0,1,0,Rear-End,Unknown,Cloudy,Dawn/Dusk,Unknown,No Seatbelt,2024-09-18,2024,9,6,Wednesday,Sep,2,0,4,Morning,83
ACC00972,Surat,Udhna PS,2023-10-08 06:24:00,20.698036,69.900975,Bypass Road,Urban Road,Minor,0,0,0,2,0,0,1,0,0,0,Rollover,Speed Breaker,Clear,Night - Street Light On,Moderate,Wrong Side Driving,2023-10-08,2023,10,6,Sunday,Oct,1,0,3,Morning,95
ACC00973,Ahmedabad,Naranpura PS,2021-03-07 18:02:00,24.204796,68.392288,SH-6,Urban Road,Minor,1,0,0,1,0,0,0,0,0,0,Head-On,Speed Breaker,Hazy,Dawn/Dusk,Poor,Wrong Side Driving,2021-03-07,2021,3,18,Sunday,Mar,1,0,1,Evening,96
ACC00974,Anand,Borsad PS,2023-06-29 07:50:00,24.366585,72.373531,Bypass Road,State Highway,Fatal,2,0,0,1,0,0,0,1,0,0,Side Impact,Speed Breaker,Hazy,Dawn/Dusk,Poor,Unknown,2023-06-29,2023,6,7,Thursday,Jun,3,1,1,Morning,86
ACC00975,Anand,Vallabh Vidyanagar PS,2021-01-18 22:09:00,21.727126,69.711757,Bypass Road,State Highway,Minor,3,0,0,1,0,0,0,0,0,0,Head-On,Curve,Clear,Dawn/Dusk,Good,Drunk Driving,2021-01-18,2021,1,22,Monday,Jan,1,0,1,Night,1
ACC00976,Vadodara,Fatehgunj PS,2023-06-03 22:10:00,23.758204,69.176776,SH-20,National Highway,Grievous,3,0,1,2,0,0,1,0,1,0,Rollover,Speed Breaker,Hazy,Dawn/Dusk,Good,Unknown,2023-06-03,2023,6,22,Saturday,Jun,2,0,5,Night,50
ACC00977,Rajkot,Bhaktinagar PS,2023-01-31 10:35:00,23.459518,71.684543,Bypass Road,District Road,Minor,0,0,0,3,0,0,0,0,0,1,Single Vehicle,Curve,Unknown,Daylight,Unknown,Unknown,2023-01-31,2023,1,10,Tuesday,Jan,1,0,4,Morning,-1
ACC00978,Rajkot,Kalawad PS,2024-01-01 22:38:00,20.408976,71.934536,NH-53,Rural Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rollover,Bridge,Rainy,Night - No Street Light,Poor,Mobile Phone Use,2024-01-01,2024,1,22,Monday,Jan,0,0,0,Night,10
ACC00979,Ahmedabad,Bapunagar PS,2021-10-10 05:46:00,20.847562,71.572559,Industrial Road,District Road,Minor,3,0,0,1,0,0,1,0,0,1,Side Impact,Pothole Area,Rainy,Night - Street Light On,Moderate,Over Speeding,2021-10-10,2021,10,5,Sunday,Oct,1,0,3,Night,62
ACC00980,Mehsana,Visnagar PS,2024-09-03 06:46:00,23.546808,68.791149,Ring Road,District Road,Minor,1,0,0,1,0,0,0,0,0,0,Side Impact,Pothole Area,Rainy,Daylight,Moderate,Unknown,2024-09-03,2024,9,6,Tuesday,Sep,1,0,1,Morning,-1
ACC00981,Surat,Varachha PS,2024-11-26 04:14:00,20.700689,70.362804,NH-53,National Highway,Minor,1,0,0,2,0,0,1,0,0,0,Single Vehicle,Curve,Foggy,Night - Street Light On,Good,Signal Jumping,2024-11-26,2024,11,4,Tuesday,Nov,1,0,3,Night,39
ACC00982,Anand,Khambhat PS,2023-03-22 06:00:00,23.894441,73.096197,SH-6,Urban Road,Grievous,2,0,1,0,0,0,2,0,0,0,Pedestrian Hit,Bridge,Foggy,Dawn/Dusk,Good,Unknown,2023-03-22,2023,3,6,Wednesday,Mar,2,0,3,Morning,29
ACC00983,Anand,Anand City PS,2023-08-20 09:24:00,20.288033,71.766854,Airport Road,District Road,Minor,3,0,0,1,0,0,2,0,0,0,Rear-End,Flyover,Clear,Night - No Street Light,Moderate,Unknown,2023-08-20,2023,8,9,Sunday,Aug,1,0,3,Morning,0
ACC00984,Anand,Vallabh Vidyanagar PS,2021-11-05 18:05:00,21.033911,71.167142,Airport Road,National Highway,Grievous,1,0,1,1,0,1,0,0,0,0,Head-On,Speed Breaker,Foggy,Dawn/Dusk,Unknown,Overloading,2021-11-05,2021,11,18,Friday,Nov,2,0,3,Evening,0
ACC00985,Bhavnagar,Mahuva PS,2023-03-18 11:23:00,22.773582,73.034302,SH-14,State Highway,Fatal,3,2,1,1,0,1,0,0,0,1,Single Vehicle,Unknown,Cloudy,Dawn/Dusk,Moderate,Unknown,2023-03-18,2023,3,11,Saturday,Mar,3,2,4,Morning,-1
ACC00986,Mehsana,Unjha PS,2021-09-23 05:24:00,24.157495,69.961762,NH-53,National Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Side Impact,Bridge,Unknown,Night - Street Light On,Poor,Unknown,2021-09-23,2021,9,5,Thursday,Sep,0,0,0,Night,97
ACC00987,Gandhinagar,Sector 7 PS,2021-07-27 21:32:00,23.026668,71.462946,Bypass Road,State Highway,Minor,2,0,0,3,0,0,1,0,0,0,Rollover,Speed Breaker,Clear,Dawn/Dusk,Moderate,Unknown,2021-07-27,2021,7,21,Tuesday,Jul,1,0,4,Evening,3
ACC00988,Bhavnagar,Mahuva PS,2024-10-30 12:16:00,22.674646,73.690378,Expressway,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Side Impact,Curve,Foggy,Daylight,Poor,Unknown,2024-10-30,2024,10,12,Wednesday,Oct,0,0,0,Afternoon,69
ACC00989,Rajkot,Mavdi PS,2022-06-18 06:52:00,23.271812,72.550357,SH-20,State Highway,Minor,3,0,0,2,0,0,2,0,0,1,Pedestrian Hit,Bridge,Cloudy,Daylight,Poor,Mobile Phone Use,2022-06-18,2022,6,6,Saturday,Jun,1,0,5,Morning,77
ACC00990,Bhavnagar,Talaja PS,2023-10-20 10:50:00,22.799402,73.124172,SH-14,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Single Vehicle,Pothole Area,Foggy,Night - Street Light On,Poor,Wrong Side Driving,2023-10-20,2023,10,10,Friday,Oct,0,0,0,Morning,101
ACC00991,Bharuch,Amod PS,2023-08-26 08:25:00,23.449414,70.508539,NH-8,National Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Head-On,Junction/Intersection,Rainy,Daylight,Moderate,No Helmet,2023-08-26,2023,8,8,Saturday,Aug,0,0,0,Morning,9
ACC00993,Anand,Khambhat PS,2023-07-04 05:07:00,21.201834,74.279276,NH-53,National Highway,Fatal,4,0,2,1,1,2,2,0,0,0,Rear-End,Pothole Area,Hazy,Daylight,Poor,Signal Jumping,2023-07-04,2023,7,5,Tuesday,Jul,3,1,7,Night,83
ACC00994,Vadodara,Manjalpur PS,2021-08-27 09:49:00,21.521153,68.45177,Industrial Road,Urban Road,Minor,1,0,0,1,0,0,2,0,0,0,Hit & Run,Flyover,Cloudy,Night - Street Light On,Good,Unknown,2021-08-27,2021,8,9,Friday,Aug,1,0,3,Morning,-1
ACC00995,Mehsana,Patan PS,2022-12-31 05:09:00,20.465244,70.913795,Airport Road,State Highway,Minor,4,0,0,2,0,0,1,0,0,1,Side Impact,Curve,Foggy,Night - No Street Light,Moderate,No Seatbelt,2022-12-31,2022,12,5,Saturday,Dec,1,0,4,Night,82
ACC00996,Surat,Udhna PS,2023-10-16 06:41:00,24.100591,72.363244,Expressway,Urban Road,Grievous,4,0,1,1,0,1,2,0,1,1,Rollover,Junction/Intersection,Unknown,Night - Street Light On,Moderate,Overloading,2023-10-16,2023,10,6,Monday,Oct,2,0,7,Morning,-1
ACC00997,Anand,Vallabh Vidyanagar PS,2022-02-04 14:00:00,24.290723,68.39384,NH-8,District Road,Fatal,3,1,0,0,2,1,0,0,0,0,Single Vehicle,Flyover,Rainy,Dawn/Dusk,Good,Over Speeding,2022-02-04,2022,2,14,Friday,Feb,3,3,1,Afternoon,96
ACC00998,Ahmedabad,Chandkheda PS,2022-01-17 10:29:00,24.44867,68.266759,SH-14,Urban Road,Minor,1,0,0,2,0,0,0,0,0,0,Rear-End,Pothole Area,Clear,Night - Street Light On,Unknown,Unknown,2022-01-17,2022,1,10,Monday,Jan,1,0,2,Morning,90
ACC00999,Rajkot,Rajkot Central PS,2022-02-10 12:39:00,23.362262,70.561822,Expressway,Rural Road,Fatal,2,2,0,0,1,0,0,1,1,0,Head-On,Curve,Hazy,Dawn/Dusk,Moderate,No Helmet,2022-02-10,2022,2,12,Thursday,Feb,3,4,1,Afternoon,9
ACC01000,Rajkot,Bhaktinagar PS,2022-01-25 16:38:00,20.106551,71.084193,Expressway,National Highway,Grievous,2,0,2,1,0,2,0,0,0,1,Pedestrian Hit,Flyover,Rainy,Night - No Street Light,Moderate,Signal Jumping,2022-01-25,2022,1,16,Tuesday,Jan,2,0,6,Afternoon,-1
ACC01001,Mehsana,Kadi PS,2021-07-07 01:35:00,20.309584,71.924946,NH-8,State Highway,Grievous,1,0,2,0,0,0,0,0,0,1,Head-On,Flyover,Rainy,Night - Street Light On,Unknown,Over Speeding,2021-07-07,2021,7,1,Wednesday,Jul,2,0,3,Night,10
ACC01002,Bharuch,Amod PS,2022-04-01 17:43:00,24.52478,74.171042,Bypass Road,Rural Road,Grievous,4,0,2,0,0,1,1,0,0,0,Single Vehicle,Pothole Area,Cloudy,Night - No Street Light,Poor,No Seatbelt,2022-04-01,2022,4,17,Friday,Apr,2,0,4,Afternoon,42
