Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category
ACC00847,Bhavnagar,Sihor PS,2023-03-14 11:39:00,20.716061,70.060735,NH-27,State Highway,Fatal,3,0,1,1,0,2,0,1,1,0,Pedestrian Hit,Speed Breaker,Unknown,Night - No Street Light,Good,Unknown,2023-03-14,2023,3,11,Tuesday,Mar,3,1,5,Morning
ACC00848,Rajkot,Mavdi PS,2021-11-19 06:38:00,20.780259,69.832624,SH-20,State Highway,Fatal,4,2,1,0,0,1,0,1,1,1,Hit & Run,Junction/Intersection,Clear,Night - No Street Light,Moderate,Unknown,2021-11-19,2021,11,6,Friday,Nov,3,3,4,Morning
ACC00850,Rajkot,Rajkot Central PS,2021-12-26 06:16:00,21.736659,71.307178,NH-53,Rural Road,Minor,2,0,0,3,0,0,0,0,0,1,Hit & Run,Bridge,Unknown,Dawn/Dusk,Unknown,Unknown,2021-12-26,2021,12,6,Sunday,Dec,1,0,4,Morning
ACC00853,Gandhinagar,Dehgam PS,2021-12-06 12:48:00,22.734822,70.750649,Industrial Road,State Highway,Fatal,3,0,2,1,2,0,2,1,1,0,Rollover,Flyover,Unknown,Night - No Street Light,Unknown,Drunk Driving,2021-12-06,2021,12,12,Monday,Dec,3,3,6,Afternoon
ACC00854,Bhavnagar,Bhavnagar City PS,2022-08-26 00:49:00,21.524129,74.241579,SH-6,District Road,Grievous,4,0,3,1,0,0,2,0,0,1,Rear-End,Straight Road,Rainy,Night - Street Light On,Poor,Signal Jumping,2022-08-26,2022,8,0,Friday,Aug,2,0,7,Night
ACC00856,Junagadh,Junagadh City PS,2022-08-07 00:57:00,21.974372,74.284068,Expressway,National Highway,Fatal,3,2,2,1,2,0,1,0,1,1,Rollover,Junction/Intersection,Clear,Night - Street Light On,Unknown,Unknown,2022-08-07,2022,8,0,Sunday,Aug,3,4,6,Night
ACC00858,Junagadh,Keshod PS,2022-05-08 18:50:00,24.008912,73.763662,SH-41,National Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Head-On,Curve,Cloudy,Night - Street Light On,Good,Over Speeding,2022-05-08,2022,5,18,Sunday,May,0,0,0,Evening
ACC00860,Ahmedabad,Chandkheda PS,2024-07-13 19:04:00,21.578407,72.974022,SH-41,Rural Road,Grievous,2,0,3,0,0,0,1,0,1,1,Single Vehicle,Flyover,Hazy,Dawn/Dusk,Unknown,Unknown,2024-07-13,2024,7,19,Saturday,Jul,2,0,6,Evening
ACC00861,Surat,Adajan PS,2023-06-22 14:38:00,20.846637,70.928858,NH-53,National Highway,Fatal,1,2,1,1,0,0,0,1,1,0,Single Vehicle,Flyover,Cloudy,Night - Street Light On,Moderate,No Helmet,2023-06-22,2023,6,14,Thursday,Jun,3,3,3,Afternoon
ACC00862,Surat,Adajan PS,2023-12-10 21:34:00,24.563366,70.959359,NH-27,State Highway,Fatal,4,0,0,1,1,0,0,0,0,0,Rear-End,Junction/Intersection,Foggy,Night - Street Light On,Moderate,No Helmet,2023-12-10,2023,12,21,Sunday,Dec,3,1,1,Evening
ACC00863,Bhavnagar,Sihor PS,2021-01-01 12:07:00,22.040738,74.271129,SH-20,Urban Road,Fatal,2,0,1,1,1,2,1,0,0,0,Rear-End,Speed Breaker,Hazy,Night - No Street Light,Unknown,Drunk Driving,2021-01-01,2021,1,12,Friday,Jan,3,1,5,Afternoon
ACC00866,Gandhinagar,Dehgam PS,2023-05-10 05:36:00,23.478921,72.70674,Industrial Road,State Highway,Minor,0,0,0,3,0,0,2,0,0,1,Hit & Run,Bridge,Rainy,Night - Street Light On,Good,Unknown,2023-05-10,2023,5,5,Wednesday,May,1,0,6,Night
ACC00867,Anand,Anand City PS,2022-11-25 07:36:00,24.51493,73.049328,Industrial Road,District Road,Minor,1,0,0,2,0,0,1,0,0,0,Rollover,Bridge,Cloudy,Daylight,Unknown,Overloading,2022-11-25,2022,11,7,Friday,Nov,1,0,3,Morning
ACC00868,Anand,Petlad PS,2021-10-28 00:23:00,21.830137,72.251136,NH-53,National Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Rear-End,Junction/Intersection,Foggy,Night - Street Light On,Good,No Seatbelt,2021-10-28,2021,10,0,Thursday,Oct,0,0,0,Night
ACC00869,Surat,Varachha PS,2024-01-10 14:59:00,21.31858,72.714685,Airport Road,State Highway,Grievous,4,0,3,1,0,2,0,0,0,1,Single Vehicle,Curve,Clear,Night - Street Light On,Poor,Unknown,2024-01-10,2024,1,14,Wednesday,Jan,2,0,7,Afternoon
ACC00871,Gandhinagar,Dehgam PS,2022-11-23 23:39:00,22.995774,69.886465,Bypass Road,Urban Road,Minor,2,0,0,1,0,0,2,0,0,0,Single Vehicle,Bridge,Clear,Dawn/Dusk,Good,No Helmet,2022-11-23,2022,11,23,Wednesday,Nov,1,0,3,Night
ACC00872,Mehsana,Kadi PS,2023-09-06 06:34:00,23.120943,71.978172,SH-14,Urban Road,Fatal,4,1,2,1,2,2,1,0,0,0,Hit & Run,Speed Breaker,Clear,Dawn/Dusk,Unknown,Unknown,2023-09-06,2023,9,6,Wednesday,Sep,3,3,6,Morning
ACC00875,Bhavnagar,Talaja PS,2022-01-16 20:15:00,20.71225,71.729135,SH-14,Urban Road,Fatal,4,0,0,1,1,1,2,0,0,1,Pedestrian Hit,Flyover,Rainy,Night - Street Light On,Good,No Helmet,2022-01-16,2022,1,20,Sunday,Jan,3,1,5,Evening
ACC00876,Bharuch,Vagra PS,2021-12-10 18:10:00,22.809971,69.500304,Airport Road,District Road,Grievous,4,0,2,1,0,2,0,0,1,1,Rollover,Junction/Intersection,Clear,Night - Street Light On,Good,Unknown,2021-12-10,2021,12,18,Friday,Dec,2,0,7,Evening
ACC00877,Anand,Petlad PS,2022-10-27 00:39:00,22.343735,73.296631,SH-6,National Highway,Grievous,4,0,0,2,0,0,0,0,1,0,Head-On,Pothole Area,Hazy,Daylight,Good,Drunk Driving,2022-10-27,2022,10,0,Thursday,Oct,2,0,3,Night
ACC00878,Bhavnagar,Sihor PS,2022-07-06 01:05:00,21.066855,70.14905,Bypass Road,Rural Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Head-On,Junction/Intersection,Rainy,Daylight,Moderate,Signal Jumping,2022-07-06,2022,7,1,Wednesday,Jul,0,0,0,Night
ACC00879,Bhavnagar,Sihor PS,2023-05-10 15:46:00,22.512814,70.785376,SH-41,Rural Road,Minor,1,0,0,2,0,0,0,0,0,0,Side Impact,Unknown,Hazy,Night - No Street Light,Moderate,Unknown,2023-05-10,2023,5,15,Wednesday,May,1,0,2,Afternoon
ACC00880,Bharuch,Ankleshwar PS,2023-07-25 12:39:00,24.68893,71.399442,Airport Road,National Highway,Minor,3,0,0,1,0,0,0,0,0,1,Head-On,Flyover,Rainy,Dawn/Dusk,Good,Mobile Phone Use,2023-07-25,2023,7,12,Tuesday,Jul,1,0,2,Afternoon
ACC00882,Vadodara,Fatehgunj PS,2023-10-07 22:21:00,24.622508,69.861567,City Road,National Highway,Minor,2,0,0,2,0,0,2,0,0,0,Side Impact,Bridge,Foggy,Night - No Street Light,Poor,Signal Jumping,2023-10-07,2023,10,22,Saturday,Oct,1,0,4,Night
ACC00884,Surat,Varachha PS,2022-11-28 15:02:00,23.013722,72.750377,City Road,Urban Road,Minor,0,0,0,1,0,0,1,0,0,0,Head-On,Junction/Intersection,Hazy,Dawn/Dusk,Unknown,Unknown,2022-11-28,2022,11,15,Monday,Nov,1,0,2,Afternoon
ACC00887,Vadodara,Fatehgunj PS,2024-02-07 14:22:00,20.859272,71.367692,NH-27,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Single Vehicle,Flyover,Rainy,Night - No Street Light,Unknown,Overloading,2024-02-07,2024,2,14,Wednesday,Feb,0,0,0,Afternoon
ACC00888,Gandhinagar,Mansa PS,2024-02-26 20:17:00,21.842984,74.035468,SH-20,Urban Road,Grievous,2,0,1,2,0,0,1,0,1,0,Rear-End,Speed Breaker,Unknown,Dawn/Dusk,Unknown,Unknown,2024-02-26,2024,2,20,Monday,Feb,2,0,5,Evening
ACC00889,Ahmedabad,Bodakdev PS,2021-12-26 02:29:00,21.012277,72.688312,Industrial Road,Urban Road,Minor,2,0,0,3,0,0,2,0,0,0,Single Vehicle,Curve,Clear,Night - No Street Light,Moderate,Signal Jumping,2021-12-26,2021,12,2,Sunday,Dec,1,0,5,Night
ACC00890,Anand,Vallabh Vidyanagar PS,2021-07-26 23:27:00,23.123337,72.134252,SH-6,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Rollover,Curve,Rainy,Night - No Street Light,Poor,Wrong Side Driving,2021-07-26,2021,7,23,Monday,Jul,0,0,0,Night
ACC00891,Bharuch,Amod PS,2022-09-23 08:26:00,23.434016,72.785058,Bypass Road,National Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Rear-End,Bridge,Foggy,Night - Street Light On,Good,Unknown,2022-09-23,2022,9,8,Friday,Sep,0,0,0,Morning
ACC00892,Gandhinagar,Mansa PS,2024-03-28 15:39:00,20.635803,71.902727,SH-41,District Road,Minor,2,0,0,1,0,0,1,0,0,0,Pedestrian Hit,Straight Road,Rainy,Night - Street Light On,Unknown,Drunk Driving,2024-03-28,2024,3,15,Thursday,Mar,1,0,2,Afternoon
ACC00893,Bhavnagar,Palitana PS,2023-12-16 15:46:00,22.355506,70.159324,Industrial Road,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rollover,Speed Breaker,Rainy,Night - Street Light On,Moderate,Over Speeding,2023-12-16,2023,12,15,Saturday,Dec,0,0,0,Afternoon
ACC00895,Junagadh,Veraval PS,2022-01-14 07:40:00,24.351792,73.912049,NH-8,National Highway,Minor,4,0,0,3,0,0,0,0,0,1,Pedestrian Hit,Curve,Clear,Night - No Street Light,Poor,Wrong Side Driving,2022-01-14,2022,1,7,Friday,Jan,1,0,4,Morning
ACC00896,Ahmedabad,Bodakdev PS,2021-05-17 11:53:00,24.488833,71.694252,SH-41,National Highway,Minor,1,0,0,1,0,0,1,0,0,0,Head-On,Unknown,Rainy,Night - Street Light On,Poor,Unknown,2021-05-17,2021,5,11,Monday,May,1,0,2,Morning
ACC00898,Vadodara,Fatehgunj PS,2021-08-25 06:10:00,23.259215,71.000172,Bypass Road,National Highway,Fatal,4,1,0,0,0,2,0,0,1,0,Pedestrian Hit,Straight Road,Clear,Daylight,Good,Drunk Driving,2021-08-25,2021,8,6,Wednesday,Aug,3,1,3,Morning
ACC00899,Vadodara,Waghodiya PS,2024-09-17 23:59:00,22.11313,73.930543,Expressway,Urban Road,Fatal,3,0,1,0,2,2,2,0,0,1,Single Vehicle,Junction/Intersection,Hazy,Night - Street Light On,Unknown,No Seatbelt,2024-09-17,2024,9,23,Tuesday,Sep,3,2,6,Night
ACC00900,Vadodara,Waghodiya PS,2021-12-27 03:05:00,23.73325,72.039695,NH-53,National Highway,Fatal,0,1,2,0,0,1,1,0,0,1,Side Impact,Speed Breaker,Unknown,Night - No Street Light,Moderate,Signal Jumping,2021-12-27,2021,12,3,Monday,Dec,3,1,5,Night
ACC00901,Surat,Katargam PS,2024-09-27 18:38:00,23.684407,73.28801,NH-8,Rural Road,Minor,4,0,0,2,0,0,2,0,0,1,Head-On,Bridge,Clear,Night - Street Light On,Poor,Wrong Side Driving,2024-09-27,2024,9,18,Friday,Sep,1,0,5,Evening
ACC00902,Junagadh,Veraval PS,2023-03-05 09:48:00,21.075258,74.03153,Expressway,State Highway,Grievous,3,0,1,2,0,0,1,0,1,1,Pedestrian Hit,Curve,Cloudy,Daylight,Unknown,Drunk Driving,2023-03-05,2023,3,9,Sunday,Mar,2,0,6,Morning
ACC00903,Surat,Katargam PS,2024-05-11 19:03:00,23.419118,70.785053,Industrial Road,State Highway,Minor,3,0,0,2,0,0,0,0,0,0,Head-On,Curve,Rainy,Night - No Street Light,Good,No Helmet,2024-05-11,2024,5,19,Saturday,May,1,0,2,Evening
ACC00904,Rajkot,Kalavad Road PS,2021-03-08 07:03:00,22.934231,70.654902,Bypass Road,Urban Road,Grievous,1,0,2,1,0,2,2,0,1,1,Rollover,Pothole Area,Cloudy,Night - No Street Light,Unknown,Mobile Phone Use,2021-03-08,2021,3,7,Monday,Mar,2,0,9,Morning
ACC00906,Mehsana,Unjha PS,2023-05-18 16:02:00,22.477519,72.322225,Bypass Road,Urban Road,Minor,4,0,0,1,0,0,0,0,0,0,Head-On,Straight Road,Unknown,Daylight,Poor,Over Speeding,2023-05-18,2023,5,16,Thursday,May,1,0,1,Afternoon
ACC00909,Gandhinagar,Kalol PS,2023-03-18 13:52:00,21.724875,69.615451,NH-53,State Highway,Minor,4,0,0,2,0,0,0,0,0,1,Single Vehicle,Straight Road,Clear,Daylight,Poor,No Seatbelt,2023-03-18,2023,3,13,Saturday,Mar,1,0,3,Afternoon
ACC00910,Bharuch,Amod PS,2021-02-21 02:50:00,22.155884,71.044359,SH-14,District Road,Grievous,1,0,3,2,0,2,2,0,0,1,Head-On,Unknown,Unknown,Night - No Street Light,Moderate,Unknown,2021-02-21,2021,2,2,Sunday,Feb,2,0,10,Night
ACC00911,Bharuch,Ankleshwar PS,2024-09-29 22:04:00,20.891755,71.93575,NH-48,State Highway,Fatal,4,2,1,0,0,1,2,0,1,0,Pedestrian Hit,Pothole Area,Hazy,Dawn/Dusk,Unknown,Unknown,2024-09-29,2024,9,22,Sunday,Sep,3,2,5,Night
ACC00913,Rajkot,Bhaktinagar PS,2024-10-03 18:38:00,22.714928,71.946441,NH-8,District Road,Minor,2,0,0,1,0,0,0,0,0,1,Head-On,Flyover,Foggy,Night - Street Light On,Unknown,Unknown,2024-10-03,2024,10,18,Thursday,Oct,1,0,2,Evening
ACC00915,Rajkot,Kalavad Road PS,2024-11-02 22:48:00,22.459594,74.356223,Industrial Road,Urban Road,Grievous,3,0,3,2,0,0,0,0,1,1,Hit & Run,Straight Road,Clear,Dawn/Dusk,Good,Unknown,2024-11-02,2024,11,22,Saturday,Nov,2,0,7,Night
ACC00916,Gandhinagar,Dehgam PS,2021-10-11 05:48:00,24.455294,71.388262,Expressway,Rural Road,Minor,2,0,0,1,0,0,0,0,0,1,Rear-End,Bridge,Hazy,Night - No Street Light,Unknown,Over Speeding,2021-10-11,2021,10,5,Monday,Oct,1,0,2,Night
ACC00918,Vadodara,Gotri PS,2024-10-05 13:35:00,20.79201,70.570259,City Road,Urban Road,Minor,3,0,0,1,0,0,0,0,0,0,Pedestrian Hit,Pothole Area,Clear,Night - No Street Light,Good,Unknown,2024-10-05,2024,10,13,Saturday,Oct,1,0,1,Afternoon
ACC00920,Gandhinagar,Sector 21 PS,2024-05-23 13:44:00,23.941398,71.54483,Expressway,Rural Road,Grievous,3,0,1,0,0,0,1,0,1,0,Side Impact,Bridge,Clear,Night - No Street Light,Unknown,Unknown,2024-05-23,2024,5,13,Thursday,May,2,0,3,Afternoon
ACC00921,Ahmedabad,Bodakdev PS,2021-10-19 05:59:00,23.596226,70.661775,Airport Road,State Highway,Minor,4,0,0,3,0,0,2,0,0,0,Rollover,Speed Breaker,Hazy,Night - Street Light On,Poor,Unknown,2021-10-19,2021,10,5,Tuesday,Oct,1,0,5,Night
ACC00922,Bhavnagar,Bhavnagar City PS,2023-06-12 04:16:00,20.796158,71.421419,Industrial Road,State Highway,Minor,1,0,0,1,0,0,0,0,0,0,Rollover,Straight Road,Hazy,Daylight,Good,Mobile Phone Use,2023-06-12,2023,6,4,Monday,Jun,1,0,1,Night
ACC00924,Vadodara,Waghodiya PS,2022-07-25 09:31:00,20.673019,70.102667,NH-48,National Highway,Grievous,1,0,3,1,0,2,1,0,0,0,Pedestrian Hit,Junction/Intersection,Foggy,Daylight,Unknown,No Seatbelt,2022-07-25,2022,7,9,Monday,Jul,2,0,7,Morning
ACC00926,Junagadh,Junagadh City PS,2022-04-09 10:39:00,21.91479,69.769667,Ring Road,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Rollover,Speed Breaker,Rainy,Dawn/Dusk,Unknown,Mobile Phone Use,2022-04-09,2022,4,10,Saturday,Apr,0,0,0,Morning
ACC00927,Bhavnagar,Talaja PS,2024-11-11 02:20:00,21.301607,72.257412,NH-27,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Head-On,Pothole Area,Hazy,Night - Street Light On,Good,Unknown,2024-11-11,2024,11,2,Monday,Nov,0,0,0,Night
ACC00930,Anand,Borsad PS,2024-10-29 08:50:00,24.063196,70.817442,Ring Road,Urban Road,Minor,3,0,0,2,0,0,1,0,0,1,Head-On,Bridge,Foggy,Night - Street Light On,Good,Mobile Phone Use,2024-10-29,2024,10,8,Tuesday,Oct,1,0,4,Morning
ACC00931,Mehsana,Visnagar PS,2024-01-06 00:36:00,24.48376,74.177974,SH-6,Urban Road,Minor,3,0,0,2,0,0,1,0,0,1,Pedestrian Hit,Speed Breaker,Clear,Dawn/Dusk,Moderate,Wrong Side Driving,2024-01-06,2024,1,0,Saturday,Jan,1,0,4,Night
ACC00933,Vadodara,Manjalpur PS,2023-05-27 15:44:00,21.528835,70.090833,NH-27,Rural Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Hit & Run,Unknown,Clear,Night - Street Light On,Poor,Drunk Driving,2023-05-27,2023,5,15,Saturday,May,0,0,0,Afternoon
ACC00934,Bharuch,Amod PS,2022-05-30 17:51:00,21.885927,72.891106,Airport Road,National Highway,Grievous,2,0,1,0,0,2,0,0,1,1,Head-On,Speed Breaker,Hazy,Dawn/Dusk,Unknown,Overloading,2022-05-30,2022,5,17,Monday,May,2,0,5,Afternoon
ACC00935,Surat,Varachha PS,2023-07-03 04:45:00,21.310362,73.215531,NH-27,National Highway,Minor,0,0,0,2,0,0,0,0,0,1,Rear-End,Curve,Clear,Night - Street Light On,Poor,Wrong Side Driving,2023-07-03,2023,7,4,Monday,Jul,1,0,3,Night
ACC00937,Gandhinagar,Mansa PS,2022-08-08 20:29:00,20.769953,73.644343,NH-27,District Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Unknown,Dawn/Dusk,Poor,Unknown,2022-08-08,2022,8,20,Monday,Aug,0,0,0,Evening
ACC00938,Bhavnagar,Bhavnagar City PS,2023-07-13 14:57:00,23.615123,69.94886,City Road,Urban Road,Minor,4,0,0,3,0,0,0,0,0,0,Single Vehicle,Bridge,Rainy,Daylight,Moderate,Unknown,2023-07-13,2023,7,14,Thursday,Jul,1,0,3,Afternoon
ACC00939,Mehsana,Visnagar PS,2021-01-26 20:34:00,23.995256,70.538257,SH-6,District Road,Minor,2,0,0,2,0,0,2,0,0,0,Pedestrian Hit,Unknown,Foggy,Night - Street Light On,Good,No Seatbelt,2021-01-26,2021,1,20,Tuesday,Jan,1,0,4,Evening
ACC00940,Gandhinagar,Dehgam PS,2022-04-15 10:54:00,21.505685,73.901245,Expressway,State Highway,Minor,4,0,0,3,0,0,1,0,0,0,Pedestrian Hit,Straight Road,Hazy,Daylight,Unknown,Overloading,2022-04-15,2022,4,10,Friday,Apr,1,0,4,Morning
ACC00941,Anand,Khambhat PS,2021-12-19 08:16:00,23.182119,69.749892,NH-48,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Flyover,Hazy,Night - No Street Light,Good,Overloading,2021-12-19,2021,12,8,Sunday,Dec,0,0,0,Morning
ACC00942,Mehsana,Patan PS,2021-08-08 00:41:00,23.575998,72.317964,SH-6,District Road,Minor,4,0,0,3,0,0,2,0,0,1,Single Vehicle,Curve,Hazy,Dawn/Dusk,Poor,Unknown,2021-08-08,2021,8,0,Sunday,Aug,1,0,6,Night
ACC00943,Bhavnagar,Mahuva PS,2023-11-20 04:56:00,23.27676,74.357208,SH-20,National Highway,Minor,2,0,0,2,0,0,1,0,0,0,Hit & Run,Curve,Cloudy,Daylight,Poor,Overloading,2023-11-20,2023,11,4,Monday,Nov,1,0,3,Night
ACC00946,Vadodara,Fatehgunj PS,2021-12-26 00:01:00,22.501299,70.490235,NH-48,National Highway,Minor,1,0,0,3,0,0,0,0,0,1,Head-On,Pothole Area,Hazy,Dawn/Dusk,Unknown,Drunk Driving,2021-12-26,2021,12,0,Sunday,Dec,1,0,4,Night
ACC00947,Rajkot,Kalavad Road PS,2023-02-25 02:18:00,23.432727,69.922987,SH-20,Urban Road,Grievous,4,0,3,2,0,0,0,0,1,1,Single Vehicle,Straight Road,Hazy,Daylight,Unknown,Mobile Phone Use,2023-02-25,2023,2,2,Saturday,Feb,2,0,7,Night
ACC00952,Surat,Piplod PS,2022-04-30 04:01:00,20.710425,72.913203,SH-20,Urban Road,Fatal,3,0,0,1,2,1,0,0,1,1,Hit & Run,Pothole Area,Hazy,Night - Street Light On,Unknown,Over Speeding,2022-04-30,2022,4,4,Saturday,Apr,3,2,4,Night
ACC00954,Gandhinagar,Sector 7 PS,2021-11-30 04:38:00,21.63763,70.930458,NH-8,Rural Road,Grievous,1,0,2,2,0,1,2,0,1,1,Single Vehicle,Junction/Intersection,Unknown,Night - No Street Light,Poor,Signal Jumping,2021-11-30,2021,11,4,Tuesday,Nov,2,0,9,Night
ACC00956,Vadodara,Waghodiya PS,2023-08-21 05:32:00,22.675954,72.643053,NH-8,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Side Impact,Unknown,Clear,Dawn/Dusk,Moderate,Signal Jumping,2023-08-21,2023,8,5,Monday,Aug,0,0,0,Night
ACC00957,Mehsana,Unjha PS,2021-07-04 04:26:00,24.431349,73.966763,NH-8,Rural Road,Grievous,1,0,1,0,0,1,2,0,0,0,Side Impact,Unknown,Clear,Daylight,Poor,Unknown,2021-07-04,2021,7,4,Sunday,Jul,2,0,4,Night
ACC00959,Bhavnagar,Talaja PS,2024-10-25 00:00:00,21.279558,74.324238,NH-27,Urban Road,Minor,2,0,0,3,0,0,2,0,0,1,Rollover,Junction/Intersection,Hazy,Night - No Street Light,Poor,Wrong Side Driving,2024-10-25,2024,10,0,Friday,Oct,1,0,6,Night
ACC00960,Anand,Petlad PS,2024-02-12 18:13:00,21.995775,69.719672,Bypass Road,State Highway,Minor,2,0,0,2,0,0,2,0,0,0,Pedestrian Hit,Flyover,Unknown,Daylight,Moderate,Overloading,2024-02-12,2024,2,18,Monday,Feb,1,0,4,Evening
ACC00961,Rajkot,Rajkot Central PS,2021-03-14 08:21:00,21.718257,71.947875,SH-6,Urban Road,Fatal,3,2,1,0,0,0,2,1,1,0,Single Vehicle,Bridge,Foggy,Night - Street Light On,Poor,Overloading,2021-03-14,2021,3,8,Sunday,Mar,3,3,4,Morning
ACC00962,Junagadh,Porbandar PS,2021-03-21 23:27:00,22.806116,72.621811,SH-14,District Road,Grievous,2,0,3,1,0,1,1,0,0,0,Side Impact,Speed Breaker,Rainy,Night - No Street Light,Moderate,No Helmet,2021-03-21,2021,3,23,Sunday,Mar,2,0,6,Night
ACC00963,Bharuch,Jhagadia PS,2021-04-19 14:52:00,21.372821,70.368668,Industrial Road,Urban Road,Fatal,2,2,1,1,0,0,0,0,1,0,Side Impact,Junction/Intersection,Cloudy,Night - Street Light On,Moderate,Unknown,2021-04-19,2021,4,14,Monday,Apr,3,2,3,Afternoon
ACC00964,Surat,Piplod PS,2021-07-28 07:06:00,24.685194,71.297315,Ring Road,District Road,Minor,0,0,0,3,0,0,1,0,0,0,Head-On,Pothole Area,Clear,Night - Street Light On,Poor,Mobile Phone Use,2021-07-28,2021,7,7,Wednesday,Jul,1,0,4,Morning
ACC00965,Vadodara,Fatehgunj PS,2024-07-22 00:25:00,21.806366,73.250708,SH-14,District Road,Fatal,0,0,0,1,1,0,0,1,0,1,Single Vehicle,Pothole Area,Rainy,Daylight,Good,Unknown,2024-07-22,2024,7,0,Monday,Jul,3,2,2,Night
ACC00966,Ahmedabad,Chandkheda PS,2021-08-16 10:13:00,24.380306,70.286254,NH-8,District Road,Minor,4,0,0,2,0,0,0,0,0,1,Single Vehicle,Speed Breaker,Foggy,Dawn/Dusk,Poor,Over Speeding,2021-08-16,2021,8,10,Monday,Aug,1,0,3,Morning
ACC00967,Ahmedabad,Bodakdev PS,2024-12-13 06:54:00,22.836818,70.329353,Expressway,District Road,Minor,1,0,0,2,0,0,1,0,0,0,Rollover,Pothole Area,Clear,Night - Street Light On,Good,Over Speeding,2024-12-13,2024,12,6,Friday,Dec,1,0,3,Morning
ACC00969,Bhavnagar,Bhavnagar City PS,2022-03-30 20:21:00,22.936358,71.536293,SH-20,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Junction/Intersection,Unknown,Night - No Street Light,Moderate,Over Speeding,2022-03-30,2022,3,20,Wednesday,Mar,0,0,0,Evening
ACC00970,Anand,Anand City PS,2021-03-10 01:26:00,22.719215,72.15799,Ring Road,District Road,Fatal,4,2,0,1,1,0,2,1,1,1,Rollover,Flyover,Hazy,Daylight,Good,Unknown,2021-03-10,2021,3,1,Wednesday,Mar,3,4,5,Night
ACC00971,Vadodara,Fatehgunj PS,2024-09-18 06:36:00,21.511081,74.315268,SH-41,National Highway,Grievous,2,0,2,1,0,0,0,0,1,0,Rear-End,Unknown,Cloudy,Dawn/Dusk,Unknown,No Seatbelt,2024-09-18,2024,9,6,Wednesday,Sep,2,0,4,Morning
ACC00972,Surat,Udhna PS,2023-10-08 06:24:00,20.698036,69.900975,Bypass Road,Urban Road,Minor,0,0,0,2,0,0,1,0,0,0,Rollover,Speed Breaker,Clear,Night - Street Light On,Moderate,Wrong Side Driving,2023-10-08,2023,10,6,Sunday,Oct,1,0,3,Morning
ACC00974,Anand,Borsad PS,2023-06-29 07:50:00,24.366585,72.373531,Bypass Road,State Highway,Fatal,2,0,0,1,0,0,0,1,0,0,Side Impact,Speed Breaker,Hazy,Dawn/Dusk,Poor,Unknown,2023-06-29,2023,6,7,Thursday,Jun,3,1,1,Morning
ACC00975,Anand,Vallabh Vidyanagar PS,2021-01-18 22:09:00,21.727126,69.711757,Bypass Road,State Highway,Minor,3,0,0,1,0,0,0,0,0,0,Head-On,Curve,Clear,Dawn/Dusk,Good,Drunk Driving,2021-01-18,2021,1,22,Monday,Jan,1,0,1,Night
ACC00977,Rajkot,Bhaktinagar PS,2023-01-31 10:35:00,23.459518,71.684543,Bypass Road,District Road,Minor,0,0,0,3,0,0,0,0,0,1,Single Vehicle,Curve,Unknown,Daylight,Unknown,Unknown,2023-01-31,2023,1,10,Tuesday,Jan,1,0,4,Morning
ACC00979,Ahmedabad,Bapunagar PS,2021-10-10 05:46:00,20.847562,71.572559,Industrial Road,District Road,Minor,3,0,0,1,0,0,1,0,0,1,Side Impact,Pothole Area,Rainy,Night - Street Light On,Moderate,Over Speeding,2021-10-10,2021,10,5,Sunday,Oct,1,0,3,Night
ACC00981,Surat,Varachha PS,2024-11-26 04:14:00,20.700689,70.362804,NH-53,National Highway,Minor,1,0,0,2,0,0,1,0,0,0,Single Vehicle,Curve,Foggy,Night - Street Light On,Good,Signal Jumping,2024-11-26,2024,11,4,Tuesday,Nov,1,0,3,Night
ACC00982,Anand,Khambhat PS,2023-03-22 06:00:00,23.894441,73.096197,SH-6,Urban Road,Grievous,2,0,1,0,0,0,2,0,0,0,Pedestrian Hit,Bridge,Foggy,Dawn/Dusk,Good,Unknown,2023-03-22,2023,3,6,Wednesday,Mar,2,0,3,Morning
